stream_row_id,mission_id,timestamp_s,degradation,fault_type
4426,19,426,0.0,normal
4427,19,427,0.0,normal
4428,19,428,0.0,normal
4429,19,429,0.0,normal
4430,19,430,0.0,normal
4431,19,431,0.0,normal
4432,19,432,0.0,normal
4433,19,433,0.0,normal
4434,19,434,0.0,normal
4435,19,435,0.0,normal
4436,19,436,0.0,normal
4437,19,437,0.0,normal
4438,19,438,0.0,normal
4439,19,439,0.0,normal
4440,19,440,0.0,normal
4441,19,441,0.0,normal
4442,19,442,0.0,normal
4443,19,443,0.0,normal
4444,19,444,0.0,normal
4445,19,445,0.0,normal
4446,19,446,0.0,normal
4447,19,447,0.0,normal
4448,19,448,0.0,normal
4449,19,449,0.0,normal
4450,19,450,0.0,normal
4451,19,451,0.0,normal
4452,19,452,0.0,normal
4453,19,453,0.0,normal
4454,19,454,0.0,normal
4455,19,455,0.0,normal
4456,19,456,0.0,normal
4457,19,457,0.0,normal
4458,19,458,0.0,normal
4459,19,459,0.0,normal
4460,19,460,0.0,normal
4461,19,461,0.0,normal
4462,19,462,0.0,normal
4463,19,463,0.0,normal
4464,19,464,0.0,normal
4465,19,465,0.0,normal
4466,19,466,0.0,normal
4467,19,467,0.0,normal
4468,19,468,0.0,normal
4469,19,469,0.0,normal
4470,19,470,0.0,normal
4471,19,471,0.0,normal
4472,19,472,0.0,normal
4473,19,473,0.0,normal
4474,19,474,0.0,normal
4475,19,475,0.0,normal
4476,19,476,0.0,normal
4477,19,477,0.0,normal
4478,19,478,0.0,normal
4479,19,479,0.0,normal
4480,19,480,0.0,normal
4481,19,481,0.0,normal
4482,19,482,0.0,normal
4483,19,483,0.0,normal
4484,19,484,0.0,normal
4485,19,485,0.0,normal
4486,19,486,0.0,normal
4487,19,487,0.0,normal
4488,19,488,0.0,normal
4489,19,489,0.0,normal
4490,19,490,0.0,normal
4491,19,491,0.0,normal
4492,19,492,0.0,normal
4493,19,493,0.0,normal
4494,19,494,0.0,normal
4495,19,495,0.0,normal
4496,19,496,0.0,normal
4497,19,497,0.0,normal
4498,19,498,0.0,normal
4499,19,499,0.0,normal
4500,19,500,0.0,normal
4501,19,501,0.0,normal
4502,19,502,0.0,normal
4503,19,503,0.0,normal
4504,19,504,0.0,normal
4505,19,505,0.0,normal
4506,19,506,0.0,normal
4507,19,507,0.0,normal
4508,19,508,0.0,normal
4509,19,509,0.0,normal
4510,19,510,0.0,normal
4511,19,511,0.0,normal
4512,19,512,0.0,normal
4513,19,513,0.0,normal
4514,19,514,0.0,normal
4515,19,515,0.0,normal
4516,19,516,0.0,normal
4517,19,517,0.0,normal
4518,19,518,0.0,normal
4519,19,519,0.0,normal
4520,19,520,0.0,normal
4521,19,521,0.0,normal
4522,19,522,0.0,normal
4523,19,523,0.0,normal
4524,19,524,0.0,normal
4525,19,525,0.0,normal
4526,19,526,0.0,normal
4527,19,527,0.0,normal
4528,19,528,0.0,normal
4529,19,529,0.0,normal
4530,19,530,0.0,normal
4531,19,531,0.0,normal
4532,19,532,0.0,normal
4533,19,533,0.0,normal
4534,19,534,0.0,normal
4535,19,535,0.0,normal
4536,19,536,0.0,normal
4537,19,537,0.0,normal
4538,19,538,0.0,normal
4539,19,539,0.0,normal
4540,19,540,0.0,normal
4541,19,541,0.0,normal
4542,19,542,0.0,normal
4543,19,543,0.0,normal
4544,19,544,0.0,normal
4545,19,545,0.0,normal
4546,19,546,0.0,normal
4547,19,547,0.0,normal
4548,19,548,0.0,normal
4549,19,549,0.0,normal
4550,19,550,0.0,normal
4551,19,551,0.0,normal
4552,19,552,0.0,normal
4553,19,553,0.0,normal
4554,19,554,0.0,normal
4555,19,555,0.0,normal
4556,19,556,0.0,normal
4557,19,557,0.0,normal
4558,19,558,0.0,normal
4559,19,559,0.0,normal
4560,19,560,0.0,normal
4561,19,561,0.0,normal
4562,19,562,0.0,normal
4563,19,563,0.0,normal
4564,19,564,0.0,normal
4565,19,565,0.0,normal
4566,19,566,0.0,normal
4567,19,567,0.0,normal
4568,19,568,0.0,normal
4569,19,569,0.0,normal
4570,19,570,0.0,normal
4571,19,571,0.0,normal
4572,19,572,0.0,normal
4573,19,573,0.0,normal
4574,19,574,0.0,normal
4575,19,575,0.0,normal
4576,19,576,0.0,normal
4577,19,577,0.0,normal
4578,19,578,0.0,normal
4579,19,579,0.0,normal
4580,19,580,0.0,normal
4581,19,581,0.0,normal
4582,19,582,0.0,normal
4583,19,583,0.0,normal
4584,19,584,0.0,normal
4585,19,585,0.0,normal
4586,19,586,0.0,normal
4587,19,587,0.0,normal
4588,19,588,0.0,normal
4589,19,589,0.0,normal
4590,19,590,0.0,normal
4591,19,591,0.0,normal
4592,19,592,0.0,normal
4593,19,593,0.0,normal
4594,19,594,0.0,normal
4595,19,595,0.0,normal
4596,19,596,0.0,normal
4597,19,597,0.0,normal
4598,19,598,0.0,normal
4599,19,599,0.0,normal
4600,19,600,0.0,normal
4601,19,601,0.0,normal
4602,19,602,0.0,normal
4603,19,603,0.0,normal
4604,19,604,0.0,normal
4605,19,605,0.0,normal
4606,19,606,0.0,normal
4607,19,607,0.0,normal
4608,19,608,0.0,normal
4609,19,609,0.0,normal
4610,19,610,0.0,normal
4611,19,611,0.0,normal
4612,19,612,0.0,normal
4613,19,613,0.0,normal
4614,19,614,0.0,normal
4615,19,615,0.0,normal
4616,19,616,0.0,normal
4617,19,617,0.0,normal
4618,19,618,0.0,normal
4619,19,619,0.0,normal
4620,19,620,0.0,normal
4621,19,621,0.0,normal
4622,19,622,0.0,normal
4623,19,623,0.0,normal
4624,19,624,0.0,normal
4625,19,625,0.0,normal
4626,19,626,0.0,normal
4627,19,627,0.0,normal
4628,19,628,0.0,normal
4629,19,629,0.0,normal
4630,19,630,0.0,normal
4631,19,631,0.0,normal
4632,19,632,0.0,normal
4633,19,633,0.0,normal
4634,19,634,0.0,normal
4635,19,635,0.0,normal
4636,19,636,0.0,normal
4637,19,637,0.0,normal
4638,19,638,0.0,normal
4639,19,639,0.0,normal
4640,19,640,0.0,normal
4641,19,641,0.0,normal
4642,19,642,0.0,normal
4643,19,643,0.0,normal
4644,19,644,0.0,normal
4645,19,645,0.0,normal
4646,19,646,0.0,normal
4647,19,647,0.0,normal
4648,19,648,0.0,normal
4649,19,649,0.0,normal
4650,19,650,0.0,normal
4651,19,651,0.0,normal
4652,19,652,0.0,normal
4653,19,653,0.0,normal
4654,19,654,0.0,normal
4655,19,655,0.0,normal
4656,19,656,0.0,normal
4657,19,657,0.0,normal
4658,19,658,0.0,normal
4659,19,659,0.0,normal
4660,19,660,0.0,normal
4661,19,661,0.0,normal
4662,19,662,0.0,normal
4663,19,663,0.0,normal
4664,19,664,0.0,normal
4665,19,665,0.0,normal
4666,19,666,0.0,normal
4667,19,667,0.0,normal
4668,19,668,0.0,normal
4669,19,669,0.0,normal
4670,19,670,0.0,normal
4671,19,671,0.0,normal
4672,19,672,0.0,normal
4673,19,673,0.0,normal
4674,19,674,0.0,normal
4675,19,675,0.0,normal
4676,19,676,0.0,normal
4677,19,677,0.0,normal
4678,19,678,0.0,normal
4679,19,679,0.0,normal
4680,19,680,0.0,normal
4681,19,681,0.0,normal
4682,19,682,0.0,normal
4683,19,683,0.0,normal
4684,19,684,0.0,normal
4685,19,685,0.0,normal
4686,19,686,0.0,normal
4687,19,687,0.0,normal
4688,19,688,0.0,normal
4689,19,689,0.0,normal
4690,19,690,0.0,normal
4691,19,691,0.0,normal
4692,19,692,0.0,normal
4693,19,693,0.0,normal
4694,19,694,0.0,normal
4695,19,695,0.0,normal
4696,19,696,0.0,normal
4697,19,697,0.0,normal
4698,19,698,0.0,normal
4699,19,699,0.0,normal
4700,19,700,0.0,normal
4701,19,701,0.0,normal
4702,19,702,0.0,normal
4703,19,703,0.0,normal
4704,19,704,0.0,normal
4705,19,705,0.0,normal
4706,19,706,0.0,normal
4707,19,707,0.0,normal
4708,19,708,0.0,normal
4709,19,709,0.0,normal
4710,19,710,0.0,normal
4711,19,711,0.0,normal
4712,19,712,0.0,normal
4713,19,713,0.0,normal
4714,19,714,0.0,normal
4715,19,715,0.0,normal
4716,19,716,0.0,normal
4717,19,717,0.0,normal
4718,19,718,0.0,normal
4719,19,719,0.0,normal
4720,19,720,0.0,normal
4721,19,721,0.0,normal
4722,19,722,0.0,normal
4723,19,723,0.0,normal
4724,19,724,0.0,normal
4725,19,725,0.0,normal
4726,19,726,0.0,normal
4727,19,727,0.0,normal
4728,19,728,0.0,normal
4729,19,729,0.0,normal
4730,19,730,0.0,normal
4731,19,731,0.0,normal
4732,19,732,0.0,normal
4733,19,733,0.0,normal
4734,19,734,0.0,normal
4735,19,735,0.0,normal
4736,19,736,0.0,normal
4737,19,737,0.0,normal
4738,19,738,0.0,normal
4739,19,739,0.0,normal
4740,19,740,0.0,normal
4741,19,741,0.0,normal
4742,19,742,0.0,normal
4743,19,743,0.0,normal
4744,19,744,0.0,normal
4745,19,745,0.0,normal
4746,19,746,0.0,normal
4747,19,747,0.0,normal
4748,19,748,0.0,normal
4749,19,749,0.0,normal
4750,19,750,0.0,normal
4751,19,751,0.0,normal
4752,19,752,0.0,normal
4753,19,753,0.0,normal
4754,19,754,0.0,normal
4755,19,755,0.0,normal
4756,19,756,0.0,normal
4757,19,757,0.0,normal
4758,19,758,0.0,normal
4759,19,759,0.0,normal
4760,19,760,0.0,normal
4761,19,761,0.0,normal
4762,19,762,0.0,normal
4763,19,763,0.0,normal
4764,19,764,0.0,normal
4765,19,765,0.0,normal
4766,19,766,0.0,normal
4767,19,767,0.0,normal
4768,19,768,0.0,normal
4769,19,769,0.0,normal
4770,19,770,0.0,normal
4771,19,771,0.0,normal
4772,19,772,0.0,normal
4773,19,773,0.0,normal
4774,19,774,0.0,normal
4775,19,775,0.0,normal
4776,19,776,0.0,normal
4777,19,777,0.0,normal
4778,19,778,0.0,normal
4779,19,779,0.0,normal
4780,19,780,0.0,normal
4781,19,781,0.0,normal
4782,19,782,0.0,normal
4783,19,783,0.0,normal
4784,19,784,0.0,normal
4785,19,785,0.0,normal
4786,19,786,0.0,normal
4787,19,787,0.0,normal
4788,19,788,0.0,normal
4789,19,789,0.0,normal
4790,19,790,0.0,normal
4791,19,791,0.0,normal
4792,19,792,0.0,normal
4793,19,793,0.0,normal
4794,19,794,0.0,normal
4795,19,795,0.0,normal
4796,19,796,0.0,normal
4797,19,797,0.0,normal
4798,19,798,0.0,normal
4799,19,799,0.0,normal
4800,19,800,0.0,normal
4801,19,801,0.0,normal
4802,19,802,0.0,normal
4803,19,803,0.0,normal
4804,19,804,0.0,normal
4805,19,805,0.0,normal
4806,19,806,0.0,normal
4807,19,807,0.0,normal
4808,19,808,0.0,normal
4809,19,809,0.0,normal
4810,19,810,0.0,normal
4811,19,811,0.0,normal
4812,19,812,0.0,normal
4813,19,813,0.0,normal
4814,19,814,0.0,normal
4815,19,815,0.0,normal
4816,19,816,0.0,normal
4817,19,817,0.0,normal
4818,19,818,0.0,normal
4819,19,819,0.0,normal
4820,19,820,0.0,normal
4821,19,821,0.0,normal
4822,19,822,0.0,normal
4823,19,823,0.0,normal
4824,19,824,0.0,normal
4825,19,825,0.0,normal
4826,19,826,0.0,normal
4827,19,827,0.0,normal
4828,19,828,0.0,normal
4829,19,829,0.0,normal
4830,19,830,0.0,normal
4831,19,831,0.0,normal
4832,19,832,0.0,normal
4833,19,833,0.0,normal
4834,19,834,0.0,normal
4835,19,835,0.0,normal
4836,19,836,0.0,normal
4837,19,837,0.0,normal
4838,19,838,0.0,normal
4839,19,839,0.0,normal
4840,19,840,0.0,normal
4841,19,841,0.0,normal
4842,19,842,0.0,normal
4843,19,843,0.0,normal
4844,19,844,0.0,normal
4845,19,845,0.0,normal
4846,19,846,0.0,normal
4847,19,847,0.0,normal
4848,19,848,0.0,normal
4849,19,849,0.0,normal
4850,19,850,0.0,normal
4851,19,851,0.0,normal
4852,19,852,0.0,normal
4853,19,853,0.0,normal
4854,19,854,0.0,normal
4855,19,855,0.0,normal
4856,19,856,0.0,normal
4857,19,857,0.0,normal
4858,19,858,0.0,normal
4859,19,859,0.0,normal
4860,19,860,0.0,normal
4861,19,861,0.0,normal
4862,19,862,0.0,normal
4863,19,863,0.0,normal
4864,19,864,0.0,normal
4865,19,865,0.0,normal
4866,19,866,0.0,normal
4867,19,867,0.0,normal
4868,19,868,0.0,normal
4869,19,869,0.0,normal
4870,19,870,0.0,normal
4871,19,871,0.0,normal
4872,19,872,0.0,normal
4873,19,873,0.0,normal
4874,19,874,0.0,normal
4875,19,875,0.0,normal
4876,19,876,0.0,normal
4877,19,877,0.0,normal
4878,19,878,0.0,normal
4879,19,879,0.0,normal
4880,19,880,0.0,normal
4881,19,881,0.0,normal
4882,19,882,0.0,normal
4883,19,883,0.0,normal
4884,19,884,0.0,normal
4885,19,885,0.0,normal
4886,19,886,0.0,normal
4887,19,887,0.0,normal
4888,19,888,0.0,normal
4889,19,889,0.0,normal
4890,19,890,0.0,normal
4891,19,891,0.0,normal
4892,19,892,0.0,normal
4893,19,893,0.0,normal
4894,19,894,0.0,normal
4895,19,895,0.0,normal
4896,19,896,0.0,normal
4897,19,897,0.0,normal
4898,19,898,0.0,normal
4899,19,899,0.0,normal
4900,19,900,0.0,normal
4901,19,901,0.0,normal
4902,19,902,0.0,normal
4903,19,903,0.0,normal
4904,19,904,0.0,normal
4905,19,905,0.0,normal
4906,19,906,0.0,normal
4907,19,907,0.0,normal
4908,19,908,0.0,normal
4909,19,909,0.0,normal
4910,19,910,0.0,normal
4911,19,911,0.0,normal
4912,19,912,0.0,normal
4913,19,913,0.0,normal
4914,19,914,0.0,normal
4915,19,915,0.0,normal
4916,19,916,0.0,normal
4917,19,917,0.0,normal
4918,19,918,0.0,normal
4919,19,919,0.0,normal
4920,19,920,0.0,normal
4921,19,921,0.0,normal
4922,19,922,0.0,normal
4923,19,923,0.0,normal
4924,19,924,0.0,normal
4925,19,925,0.0,normal
4926,19,926,0.0,normal
4927,19,927,0.0,normal
4928,19,928,0.0,normal
4929,19,929,0.0,normal
4930,19,930,0.0,normal
4931,19,931,0.0,normal
4932,19,932,0.0,normal
4933,19,933,0.0,normal
4934,19,934,0.0,normal
4935,19,935,0.0,normal
4936,19,936,0.0,normal
4937,19,937,0.0,normal
4938,19,938,0.0,normal
4939,19,939,0.0,normal
4940,19,940,0.0,normal
4941,19,941,0.0,normal
4942,19,942,0.0,normal
4943,19,943,0.0,normal
4944,19,944,0.0,normal
4945,19,945,0.0,normal
4946,19,946,0.0,normal
4947,19,947,0.0,normal
4948,19,948,0.0,normal
4949,19,949,0.0,normal
4950,19,950,0.0,normal
4951,19,951,0.0,normal
4952,19,952,0.0,normal
4953,19,953,0.0,normal
4954,19,954,0.0,normal
4955,19,955,0.0,normal
4956,19,956,0.0,normal
4957,19,957,0.0,normal
4958,19,958,0.0,normal
4959,19,959,0.0,normal
4960,19,960,0.0,normal
4961,19,961,0.0,normal
4962,19,962,0.0,normal
4963,19,963,0.0,normal
4964,19,964,0.0,normal
4965,19,965,0.0,normal
4966,19,966,0.0,normal
4967,19,967,0.0,normal
4968,19,968,0.0,normal
4969,19,969,0.0,normal
4970,19,970,0.0,normal
4971,19,971,0.0,normal
4972,19,972,0.0,normal
4973,19,973,0.0,normal
4974,19,974,0.0,normal
4975,19,975,0.0,normal
4976,19,976,0.0,normal
4977,19,977,0.0,normal
4978,19,978,0.0,normal
4979,19,979,0.0,normal
4980,19,980,0.0,normal
4981,19,981,0.0,normal
4982,19,982,0.0,normal
4983,19,983,0.0,normal
4984,19,984,0.0,normal
4985,19,985,0.0,normal
4986,19,986,0.0,normal
4987,19,987,0.0,normal
4988,19,988,0.0,normal
4989,19,989,0.0,normal
4990,19,990,0.0,normal
4991,19,991,0.0,normal
4992,19,992,0.0,normal
4993,19,993,0.0,normal
4994,19,994,0.0,normal
4995,19,995,0.0,normal
4996,19,996,0.0,normal
4997,19,997,0.0,normal
4998,19,998,0.0,normal
4999,19,999,0.0,normal
5000,23,0,0.0,normal
5001,23,1,0.0,normal
5002,23,2,0.0,normal
5003,23,3,0.0,normal
5004,23,4,0.0,normal
5005,23,5,0.0,normal
5006,23,6,0.0,normal
5007,23,7,0.0,normal
5008,23,8,0.0,normal
5009,23,9,0.0,normal
5010,23,10,0.0,normal
5011,23,11,0.0,normal
5012,23,12,0.0,normal
5013,23,13,0.0,normal
5014,23,14,0.0,normal
5015,23,15,0.0,normal
5016,23,16,0.0,normal
5017,23,17,0.0,normal
5018,23,18,0.0,normal
5019,23,19,0.0,normal
5020,23,20,0.0,normal
5021,23,21,0.0,normal
5022,23,22,0.0,normal
5023,23,23,0.0,normal
5024,23,24,0.0,normal
5025,23,25,0.0,normal
5026,23,26,0.0,normal
5027,23,27,0.0,normal
5028,23,28,0.0,normal
5029,23,29,0.0,normal
5030,23,30,0.0,normal
5031,23,31,0.0,normal
5032,23,32,0.0,normal
5033,23,33,0.0,normal
5034,23,34,0.0,normal
5035,23,35,0.0,normal
5036,23,36,0.0,normal
5037,23,37,0.0,normal
5038,23,38,0.0,normal
5039,23,39,0.0,normal
5040,23,40,0.0,normal
5041,23,41,0.0,normal
5042,23,42,0.0,normal
5043,23,43,0.0,normal
5044,23,44,0.0,normal
5045,23,45,0.0,normal
5046,23,46,0.0,normal
5047,23,47,0.0,normal
5048,23,48,0.0,normal
5049,23,49,0.0,normal
5050,23,50,0.0,normal
5051,23,51,0.0,normal
5052,23,52,0.0,normal
5053,23,53,0.0,normal
5054,23,54,0.0,normal
5055,23,55,0.0,normal
5056,23,56,0.0,normal
5057,23,57,0.0,normal
5058,23,58,0.0,normal
5059,23,59,0.0,normal
5060,23,60,0.0,normal
5061,23,61,0.0,normal
5062,23,62,0.0,normal
5063,23,63,0.0,normal
5064,23,64,0.0,normal
5065,23,65,0.0,normal
5066,23,66,0.0,normal
5067,23,67,0.0,normal
5068,23,68,0.0,normal
5069,23,69,0.0,normal
5070,23,70,0.0,normal
5071,23,71,0.0,normal
5072,23,72,0.0,normal
5073,23,73,0.0,normal
5074,23,74,0.0,normal
5075,23,75,0.0,normal
5076,23,76,0.0,normal
5077,23,77,0.0,normal
5078,23,78,0.0,normal
5079,23,79,0.0,normal
5080,23,80,0.0,normal
5081,23,81,0.0,normal
5082,23,82,0.0,normal
5083,23,83,0.0,normal
5084,23,84,0.0,normal
5085,23,85,0.0,normal
5086,23,86,0.0,normal
5087,23,87,0.0,normal
5088,23,88,0.0,normal
5089,23,89,0.0,normal
5090,23,90,0.0,normal
5091,23,91,0.0,normal
5092,23,92,0.0,normal
5093,23,93,0.0,normal
5094,23,94,0.0,normal
5095,23,95,0.0,normal
5096,23,96,0.0,normal
5097,23,97,0.0,normal
5098,23,98,0.0,normal
5099,23,99,0.0,normal
5100,23,100,0.0,normal
5101,23,101,0.0,normal
5102,23,102,0.0,normal
5103,23,103,0.0,normal
5104,23,104,0.0,normal
5105,23,105,0.0,normal
5106,23,106,0.0,normal
5107,23,107,0.0,normal
5108,23,108,0.0,normal
5109,23,109,0.0,normal
5110,23,110,0.0,normal
5111,23,111,0.0,normal
5112,23,112,0.0,normal
5113,23,113,0.0,normal
5114,23,114,0.0,normal
5115,23,115,0.0,normal
5116,23,116,0.0,normal
5117,23,117,0.0,normal
5118,23,118,0.0,normal
5119,23,119,0.0,normal
5120,23,120,0.0,normal
5121,23,121,0.0,normal
5122,23,122,0.0,normal
5123,23,123,0.0,normal
5124,23,124,0.0,normal
5125,23,125,0.0,normal
5126,23,126,0.0,normal
5127,23,127,0.0,normal
5128,23,128,0.0,normal
5129,23,129,0.0,normal
5130,23,130,0.0,normal
5131,23,131,0.0,normal
5132,23,132,0.0,normal
5133,23,133,0.0,normal
5134,23,134,0.0,normal
5135,23,135,0.0,normal
5136,23,136,0.0,normal
5137,23,137,0.0,normal
5138,23,138,0.0,normal
5139,23,139,0.0,normal
5140,23,140,0.0,normal
5141,23,141,0.0,normal
5142,23,142,0.0,normal
5143,23,143,0.0,normal
5144,23,144,0.0,normal
5145,23,145,0.0,normal
5146,23,146,0.0,normal
5147,23,147,0.0,normal
5148,23,148,0.0,normal
5149,23,149,0.0,normal
5150,23,150,0.0,normal
5151,23,151,0.0,normal
5152,23,152,0.0,normal
5153,23,153,0.0,normal
5154,23,154,0.0,normal
5155,23,155,0.0,normal
5156,23,156,0.0,normal
5157,23,157,0.0,normal
5158,23,158,0.0,normal
5159,23,159,0.0,normal
5160,23,160,0.0,normal
5161,23,161,0.0,normal
5162,23,162,0.0,normal
5163,23,163,0.0,normal
5164,23,164,0.0,normal
5165,23,165,0.0,normal
5166,23,166,0.0,normal
5167,23,167,0.0,normal
5168,23,168,0.0,normal
5169,23,169,0.0,normal
5170,23,170,0.0,normal
5171,23,171,0.0,normal
5172,23,172,0.0,normal
5173,23,173,0.0,normal
5174,23,174,0.0,normal
5175,23,175,0.0,normal
5176,23,176,0.0,normal
5177,23,177,0.0,normal
5178,23,178,0.0,normal
5179,23,179,0.0,normal
5180,23,180,0.0,normal
5181,23,181,0.0,normal
5182,23,182,0.0,normal
5183,23,183,0.0,normal
5184,23,184,0.0,normal
5185,23,185,0.0,normal
5186,23,186,0.0,normal
5187,23,187,0.0,normal
5188,23,188,0.0,normal
5189,23,189,0.0,normal
5190,23,190,0.0,normal
5191,23,191,0.0,normal
5192,23,192,0.0,normal
5193,23,193,0.0,normal
5194,23,194,0.0,normal
5195,23,195,0.0,normal
5196,23,196,0.0,normal
5197,23,197,0.0,normal
5198,23,198,0.0,normal
5199,23,199,0.0,normal
5200,23,200,0.0,normal
5201,23,201,0.0,normal
5202,23,202,0.0,normal
5203,23,203,0.0,normal
5204,23,204,0.0,normal
5205,23,205,0.0,normal
5206,23,206,0.0,normal
5207,23,207,0.0,normal
5208,23,208,0.0,normal
5209,23,209,0.0,normal
5210,23,210,0.0,normal
5211,23,211,0.0,normal
5212,23,212,0.0,normal
5213,23,213,0.0,normal
5214,23,214,0.0,normal
5215,23,215,0.0,normal
5216,23,216,0.0,normal
5217,23,217,0.0,normal
5218,23,218,0.0,normal
5219,23,219,0.0,normal
5220,23,220,0.0,normal
5221,23,221,0.0,normal
5222,23,222,0.0,normal
5223,23,223,0.0,normal
5224,23,224,0.0,normal
5225,23,225,0.0,normal
5226,23,226,0.0,normal
5227,23,227,0.0,normal
5228,23,228,0.0,normal
5229,23,229,0.0,normal
5230,23,230,0.0,normal
5231,23,231,0.0,normal
5232,23,232,0.0,normal
5233,23,233,0.0,normal
5234,23,234,0.0,normal
5235,23,235,0.0,normal
5236,23,236,0.0,normal
5237,23,237,0.0,normal
5238,23,238,0.0,normal
5239,23,239,0.0,normal
5240,23,240,0.0,normal
5241,23,241,0.0,normal
5242,23,242,0.0,normal
5243,23,243,0.0,normal
5244,23,244,0.0,normal
5245,23,245,0.0,normal
5246,23,246,0.0,normal
5247,23,247,0.0,normal
5248,23,248,0.0,normal
5249,23,249,0.0,normal
5250,23,250,0.0,normal
5251,23,251,0.0,normal
5252,23,252,0.0,normal
5253,23,253,0.0,normal
5254,23,254,0.0,normal
5255,23,255,0.0,normal
5256,23,256,0.0,normal
5257,23,257,0.0,normal
5258,23,258,0.0,normal
5259,23,259,0.0,normal
5260,23,260,0.0,normal
5261,23,261,0.0,normal
5262,23,262,0.0,normal
5263,23,263,0.0,normal
5264,23,264,0.0,normal
5265,23,265,0.0,normal
5266,23,266,0.0,normal
5267,23,267,0.0,normal
5268,23,268,0.0,normal
5269,23,269,0.0,normal
5270,23,270,0.0,normal
5271,23,271,0.0,normal
5272,23,272,0.0,normal
5273,23,273,0.0,normal
5274,23,274,0.0,normal
5275,23,275,0.0,normal
5276,23,276,0.0,normal
5277,23,277,0.0,normal
5278,23,278,0.0,normal
5279,23,279,0.0,normal
5280,23,280,0.0,normal
5281,23,281,0.0,normal
5282,23,282,0.0,normal
5283,23,283,0.0,normal
5284,23,284,0.0,normal
5285,23,285,0.0,normal
5286,23,286,0.0,normal
5287,23,287,0.0,normal
5288,23,288,0.0,normal
5289,23,289,0.0,normal
5290,23,290,0.0,normal
5291,23,291,0.0,normal
5292,23,292,0.0,normal
5293,23,293,0.0,normal
5294,23,294,0.0,normal
5295,23,295,0.0,normal
5296,23,296,0.0,normal
5297,23,297,0.0,normal
5298,23,298,0.0,normal
5299,23,299,0.0,normal
5300,23,300,0.0,normal
5301,23,301,0.0,normal
5302,23,302,0.0,normal
5303,23,303,0.0,normal
5304,23,304,0.0,normal
5305,23,305,0.0,normal
5306,23,306,0.0,normal
5307,23,307,0.0,normal
5308,23,308,0.0,normal
5309,23,309,0.0,normal
5310,23,310,0.0,normal
5311,23,311,0.0,normal
5312,23,312,0.0,normal
5313,23,313,0.0,normal
5314,23,314,0.0,normal
5315,23,315,0.0,normal
5316,23,316,0.0,normal
5317,23,317,0.0,normal
5318,23,318,0.0,normal
5319,23,319,0.0,normal
5320,23,320,0.0,normal
5321,23,321,0.0,normal
5322,23,322,0.0,normal
5323,23,323,0.0,normal
5324,23,324,0.0,normal
5325,23,325,0.0,normal
5326,23,326,0.0,normal
5327,23,327,0.0,normal
5328,23,328,0.0,normal
5329,23,329,0.0,normal
5330,23,330,0.0,normal
5331,23,331,0.0,normal
5332,23,332,0.0,normal
5333,23,333,0.0,normal
5334,23,334,0.0,normal
5335,23,335,0.0,normal
5336,23,336,0.0,normal
5337,23,337,0.0,normal
5338,23,338,0.0,normal
5339,23,339,0.0,normal
5340,23,340,0.0,normal
5341,23,341,0.0,normal
5342,23,342,0.0,normal
5343,23,343,0.0,normal
5344,23,344,0.0,normal
5345,23,345,0.0,normal
5346,23,346,0.0,normal
5347,23,347,0.0,normal
5348,23,348,0.0,normal
5349,23,349,0.0,normal
5350,23,350,0.0,normal
5351,23,351,0.0,normal
5352,23,352,0.0,normal
5353,23,353,0.0,normal
5354,23,354,0.0,normal
5355,23,355,0.0,normal
5356,23,356,0.0,normal
5357,23,357,0.0,normal
5358,23,358,0.0,normal
5359,23,359,0.0,normal
5360,23,360,0.0,normal
5361,23,361,0.0,normal
5362,23,362,0.0,normal
5363,23,363,0.0,normal
5364,23,364,0.0,normal
5365,23,365,0.0,normal
5366,23,366,0.0,normal
5367,23,367,0.0,normal
5368,23,368,0.0,normal
5369,23,369,0.0,normal
5370,23,370,0.0,normal
5371,23,371,0.0,normal
5372,23,372,0.0,normal
5373,23,373,0.0,normal
5374,23,374,0.0,normal
5375,23,375,0.0,normal
5376,23,376,0.0,normal
5377,23,377,0.0,normal
5378,23,378,0.0,normal
5379,23,379,0.0,normal
5380,23,380,0.0,normal
5381,23,381,0.0,normal
5382,23,382,0.0,normal
5383,23,383,0.0,normal
5384,23,384,0.0,normal
5385,23,385,0.0,normal
5386,23,386,0.0,normal
5387,23,387,0.0,normal
5388,23,388,0.0,normal
5389,23,389,0.0,normal
5390,23,390,0.0,normal
5391,23,391,0.0,normal
5392,23,392,0.0,normal
5393,23,393,0.0,normal
5394,23,394,0.0,normal
5395,23,395,0.0,normal
5396,23,396,0.0,normal
5397,23,397,0.0,normal
5398,23,398,0.0,normal
5399,23,399,0.0,normal
5400,23,400,0.0,normal
5401,23,401,0.0,normal
5402,23,402,0.0,normal
5403,23,403,0.0,normal
5404,23,404,0.0,normal
5405,23,405,0.0,normal
5406,23,406,0.0,normal
5407,23,407,0.0,normal
5408,23,408,0.0,normal
5409,23,409,0.0,normal
5410,23,410,0.0,normal
5411,23,411,0.0,normal
5412,23,412,0.0,normal
5413,23,413,0.0,normal
5414,23,414,0.0,normal
5415,23,415,0.0,normal
5416,23,416,0.0,normal
5417,23,417,0.0,normal
5418,23,418,0.0,normal
5419,23,419,0.0,normal
5420,23,420,0.0,normal
5421,23,421,0.0,normal
5422,23,422,0.0,normal
5423,23,423,0.0,normal
